sssr,clogp,mr,mw,tpsa,chi0n,chi1n,chi2n,chi3n,chi4n,chi0v,chi1v,chi2v,chi3v,chi4v,fracsp3,hall_kier_alpha,kappa1,kappa2,kappa3,labuteasa,number_aliphatic_rings,number_aromatic_rings,number_amide_bonds,number_atom_stereocenters,number_bridgehead_atoms,number_HBA,number_HBD,number_hetero_atoms,number_hetero_cycles,number_rings,number_rotatable_bonds,number_spiro,number_saturated_rings,number_heavy_atoms,number_nh_oh,number_n_o,number_valence_electrons,max_partial_charge,min_partial_charge,fr_C_O,fr_C_O_noCOO,fr_Al_OH,fr_Ar_OH,fr_methoxy,fr_oxime,fr_ester,fr_Al_COO,fr_Ar_COO,fr_COO,fr_COO2,fr_ketone,fr_ether,fr_phenol,fr_aldehyde,fr_quatN,fr_NH2,fr_NH1,fr_NH0,fr_Ar_N,fr_Ar_NH,fr_aniline,fr_Imine,fr_nitrile,fr_hdrzine,fr_hdrzone,fr_nitroso,fr_N_O,fr_nitro,fr_azo,fr_diazo,fr_azide,fr_amide,fr_priamide,fr_amidine,fr_guanido,fr_Nhpyrrole,fr_imide,fr_isocyan,fr_isothiocyan,fr_thiocyan,fr_halogen,fr_alkyl_halide,fr_sulfide,fr_SH,fr_C_S,fr_sulfone,fr_sulfonamd,fr_prisulfonamd,fr_barbitur,fr_urea,fr_term_acetylene,fr_imidazole,fr_furan,fr_thiophene,fr_thiazole,fr_oxazole,fr_pyridine,fr_piperdine,fr_piperzine,fr_morpholine,fr_lactam,fr_lactone,fr_tetrazole,fr_epoxide,fr_unbrch_alkane,fr_bicyclic,fr_benzene,fr_phos_acid,fr_phos_ester,fr_nitro_arom,fr_nitro_arom_nonortho,fr_dihydropyridine,fr_phenol_noOrthoHbond,fr_Al_OH_noTert,fr_benzodiazepine,fr_para_hydroxylation,fr_allylic_oxid,fr_aryl_methyl,fr_Ndealkylation1,fr_Ndealkylation2,fr_alkyl_carbamate,fr_ketone_Topliss,fr_ArN,fr_HOCCN
2,3.547880000000002,82.66750000000005,295.120843404,59.32000000000001,12.522811427977434,6.950014463586615,4.856382454229365,3.364579884372005,2.176661581350413,12.522811427977434,6.950014463586615,4.856382454229365,3.364579884372005,2.176661581350413,0.2222222222222222,-2.7999999999999994,15.586236643466329,7.277638408304498,3.643117252066115,129.4593422524669,0,2,0,2,0,4,0,4,0,2,5,0,0,22,0,4,112,0.3373417789078575,-0.4890006284313309,1,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,5.700800000000004,105.7774,411.047005536,52.370000000000005,14.210176977745165,8.17820900997018,6.119310298137217,4.487948212144384,2.8788763973017772,15.79617351685987,9.09388453876187,6.9509710317818625,5.590535225560472,3.6233687022650725,0.14285714285714285,-2.6599999999999993,18.14069694615736,7.70374950817646,3.626586344695254,160.27448643246285,0,3,0,2,0,3,0,5,0,3,6,0,0,26,0,4,132,0.26894296725659533,-0.47796619795901724,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2.24716,65.72440000000002,308.974903216,99.94999999999999,9.331101476848822,4.7581795456561515,3.3873527254179656,2.4335495896648665,1.4094492009119197,10.917098015963527,5.673855074447841,4.219013459062611,3.494129205507433,1.878533230202166,0.2727272727272727,-1.96,14.102344139650873,5.584921874999999,2.3256120860160747,111.6753416120655,0,1,0,1,0,5,0,7,0,1,4,0,0,18,0,6,92,0.2689449320793097,-0.36702932606209104,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.9212799999999999,59.15400000000004,221.10519334,51.480000000000004,9.636060082029303,4.855931142733409,3.2197251770969797,2.350785181504781,1.4721656202134399,9.636060082029303,4.855931142733409,3.2197251770969797,2.350785181504781,1.4721656202134399,0.4166666666666667,-1.5699999999999998,12.499300069300068,6.108964473514926,2.720925529414071,95.35427117586597,0,1,0,1,0,4,0,4,0,1,5,0,0,16,0,4,86,0.17609979282927857,-0.49676820621669493,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4.836000000000004,97.73850000000003,332.14124449999997,35.53,14.092105690422528,8.199534212298959,5.722858398490017,3.989035448263642,2.667415852195813,14.092105690422528,8.199534212298959,5.722858398490017,3.989035448263642,2.667415852195813,0.13636363636363635,-3.0699999999999985,16.776126456378112,8.154286920309646,4.476998686595774,147.39397254826898,0,3,0,1,0,3,0,3,0,3,6,0,0,25,0,3,126,0.33734176684482275,-0.4853963965389182,1,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,3.310740000000002,80.59300000000003,287.105862036,80.6,12.023391768859998,6.708723010230702,4.793905352677801,3.4879016893617454,2.1698418849481933,12.023391768859998,6.708723010230702,4.793905352677801,3.4879016893617454,2.1698418849481933,0.16666666666666666,-3.2899999999999996,15.105588905697815,6.440185984368442,2.752215759456633,128.96943428585368,0,2,0,1,0,4,0,4,0,2,4,0,0,22,0,4,106,0.2041978124353597,-0.4875709918541261,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,7.285500000000006,119.94800000000001,428.077577392,9.23,15.410568416455238,9.372145911001196,6.658450036444358,4.789555780288161,3.366053265101439,16.99656495556994,10.287821439792886,7.560938518731393,5.505132777950794,4.192330409554295,0.07692307692307693,-2.8399999999999985,18.51992381198347,8.899329931569161,4.345272285020365,174.31366280163047,0,4,0,2,0,1,0,2,0,4,6,0,0,28,0,1,138,0.16361208689610007,-0.47825555050515584,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,4.2678800000000034,79.19200000000005,315.025876168,33.019999999999996,10.584279320058934,5.9916934332541505,4.427129887585182,3.0424004423638076,1.7671025059722132,12.170275859173639,6.907368962045839,5.25879062122983,4.144987455779897,2.349637690801956,0.1875,-1.7899999999999996,13.63725647843317,5.900594248298427,2.967791724593281,121.32193829976438,0,2,0,2,0,2,0,3,0,2,4,0,0,19,0,2,96,0.17510274889915567,-0.47720643043891803,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1.5645600000000002,63.10400000000004,246.100442308,75.27000000000001,10.29038045871581,5.261823703526114,3.538467400541845,2.486733904908694,1.596293955219117,10.29038045871581,5.261823703526114,3.538467400541845,2.486733904908694,1.596293955219117,0.38461538461538464,-1.9199999999999995,14.142189054726371,6.727681732912301,2.662333635129018,106.11179297173132,0,1,0,1,0,5,0,5,0,1,6,0,0,18,0,5,94,0.2184173201432971,-0.35853311654037784,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3.4393800000000025,82.40240000000003,296.116092372,76.16,12.392674754287766,6.804388729382766,4.967756099562273,3.902291801936471,2.579943472859933,12.392674754287766,6.804388729382766,4.967756099562273,3.902291801936471,2.579943472859933,0.23529411764705882,-2.71,15.674566710251867,6.373308612232998,2.5654395846087663,128.47230853101945,0,2,0,2,0,4,0,5,0,2,5,0,0,22,0,5,112,0.26894412834047177,-0.3793647077406013,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5.022280000000004,97.70340000000002,344.116092372,76.16,13.856776369425523,8.094281520007124,5.717600176328101,4.039218373402534,2.737320772753137,13.856776369425523,8.094281520007124,5.717600176328101,4.039218373402534,2.737320772753137,0.09523809523809523,-3.6499999999999986,17.182064898869587,7.949412437709183,3.8738170288864966,150.79951850829022,0,3,0,2,0,4,0,5,0,3,6,0,0,26,0,5,128,0.2689433898304709,-0.48399665996524155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2,3.3334800000000024,82.68350000000005,295.120843404,59.32000000000001,12.57521767078473,6.868506856666601,5.114569737228315,3.460612482825521,2.0165619816948954,12.57521767078473,6.868506856666601,5.114569737228315,3.460612482825521,2.0165619816948954,0.2222222222222222,-2.7999999999999994,15.586236643466329,6.770645339771641,3.444620127590732,129.4593422524669,0,2,0,1,0,4,0,4,0,2,5,0,0,22,0,4,112,0.33734178175727136,-0.49158416493872226,1,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,3.216960000000001,77.37800000000004,278.105527688,66.03999999999999,11.561776733013529,6.423724962078622,4.375578704326719,3.037900293642995,1.9429421270271967,11.561776733013529,6.423724962078622,4.375578704326719,3.037900293642995,1.9429421270271967,0.17647058823529413,-2.82,14.586227811599894,7.093633435767636,3.595952440902655,123.32545771949523,0,2,0,2,0,4,0,4,0,2,5,0,0,21,0,4,104,0.21927684756992016,-0.463150187094515,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,5.326600000000005,88.63100000000006,332.077577392,9.23,12.266822236555898,6.989430409806951,5.519115467875112,3.6563582218736395,2.0668941559746656,13.852818775670602,7.9051059385986395,6.350776201519758,4.987864117487653,2.5470537044188437,0.3333333333333333,-1.2799999999999998,15.11539352147098,6.4468833459309645,3.4275351993034464,129.6592428470889,0,2,0,1,0,1,0,2,0,2,5,0,0,20,0,1,106,0.16182458343833978,-0.47833959969441336,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2,3.225660000000002,87.21750000000004,320.116092372,83.11,13.392674754287766,7.262937658813635,5.3231284934008425,3.7767028390649595,2.253386718970981,13.392674754287766,7.262937658813635,5.3231284934008425,3.7767028390649595,2.253386718970981,0.21052631578947367,-3.309999999999999,17.05033117649022,7.302482788341271,3.365124813289975,140.2168640483322,0,2,0,2,0,5,0,5,0,2,5,0,0,24,0,5,120,0.33734178180859514,-0.4735138357622371,1,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2.5188000000000006,57.99840000000003,209.10519334,52.370000000000005,9.1884663248366,4.710599190117959,4.120879987802425,2.3647791219334433,1.4785079724222905,9.1884663248366,4.710599190117959,4.120879987802425,2.3647791219334433,1.4785079724222905,0.45454545454545453,-1.42,11.653637702503682,4.4001996784361275,2.761875524167197,89.0226346434867,0,1,0,0,0,3,0,4,0,1,4,0,0,15,0,4,82,0.2689425469834932,-0.3837863000910775,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.01506,62.369000000000035,230.105527688,66.03999999999999,10.097675117875774,5.102254056290676,3.7874967412488956,2.799286731476824,1.6293016697769913,10.097675117875774,5.102254056290676,3.7874967412488956,2.799286731476824,1.6293016697769913,0.38461538461538464,-2.04,13.026844919786097,5.337192471301206,2.3809521229510704,100.99824774222442,0,1,0,2,0,4,0,4,0,1,4,0,0,17,0,4,88,0.1654092903528537,-0.49676820333428895,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.59906,63.704000000000036,246.100442308,75.27,10.505923408339635,5.207529472555242,3.5634528659159446,2.679772321280259,1.6992802900965487,10.505923408339635,5.207529472555242,3.5634528659159446,2.679772321280259,1.6992802900965487,0.38461538461538464,-2.08,13.982814070351758,6.016808567318449,2.2805442176870745,106.11179297173129,0,1,0,0,0,5,0,5,0,1,5,0,0,18,0,5,94,0.2183026950270503,-0.4967681936957386,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4.830700000000005,108.54450000000004,376.167459248,44.760000000000005,16.29324719969984,9.081683082101202,6.635840791399758,4.950952363313937,3.3179223953951804,16.29324719969984,9.081683082101202,6.635840791399758,4.950952363313937,3.3179223953951804,0.20833333333333334,-3.109999999999999,19.646065681416836,8.718836317656626,3.920939866311431,165.23740200656903,0,3,0,2,0,4,0,4,0,3,7,0,0,28,0,4,144,0.3373417757336016,-0.46541752129848313,1,1,0,0,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1.74178,52.50800000000003,191.094628656,42.25,8.142025353938536,4.4060680359738935,2.8806570233145954,1.7949910244821312,1.1201810159574146,8.142025353938536,4.4060680359738935,2.8806570233145954,1.7949910244821312,1.1201810159574146,0.36363636363636365,-1.3699999999999997,10.709176563737135,6.139847601044493,3.56452233518672,83.8757838319625,0,1,0,1,0,3,0,3,0,1,5,0,0,14,0,3,74,0.15035608860145055,-0.35859510352514284,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.8755,42.02200000000002,136.088815004,9.23,6.209213198785088,3.4611604181749094,2.228397839480234,1.4376860145201993,0.864590440656081,6.209213198785088,3.4611604181749094,2.228397839480234,1.4376860145201993,0.864590440656081,0.3333333333333333,-0.8200000000000001,7.288932461873639,4.0691775159120125,2.1939048454146013,61.63977469219367,0,1,0,0,0,1,0,1,0,1,3,0,0,10,0,1,54,0.05021719602125277,-0.38434541941313666,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.96908,69.81940000000003,280.105921612,94.62,11.52952677045391,5.787655677719185,4.258959974606845,2.9328053341518965,1.7829585749734085,11.52952677045391,5.787655677719185,4.258959974606845,2.9328053341518965,1.7829585749734085,0.46153846153846156,-2.01,16.045586436909396,6.955971502646678,3.3013160123384235,116.37218901276239,0,1,0,2,0,6,0,7,0,1,7,0,0,20,0,7,108,0.2689437581601888,-0.35853409746937265,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3.391060000000002,81.98900000000005,292.121177752,66.03999999999999,12.484426463823903,6.801716494150476,5.001840561568101,3.517740525684449,2.1686511234934915,12.484426463823903,6.801716494150476,5.001840561568101,3.517740525684449,2.1686511234934915,0.2222222222222222,-2.82,15.566609709836447,6.75706692402738,3.0853777686188306,129.69039983389186,0,2,0,2,0,4,0,4,0,2,5,0,0,22,0,4,110,0.22186087624276807,-0.46284721374842297,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,7.029500000000007,130.31999999999996,472.10379214,18.46,17.448573218916025,10.281611857494607,7.37267926984763,5.578286158707013,4.104147418566435,19.034569758030727,11.197287386286298,8.204340003492279,6.529375561819899,5.005059084086309,0.14285714285714285,-2.719999999999999,21.509714614634913,10.0582073315316,4.353770819315274,192.15709225993058,0,4,0,1,0,2,0,3,0,4,8,0,0,31,0,2,156,0.14743988458040874,-0.35860257379430127,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5.496680000000006,106.98700000000002,357.17287897600005,42.25,15.631070995458623,8.914992297080447,6.621445702713802,4.803215265615087,3.2741967491007675,15.631070995458623,8.914992297080447,6.621445702713802,4.803215265615087,3.2741967491007675,0.20833333333333334,-2.929999999999999,18.849039171779264,8.63694146374195,4.08527675514316,160.35491435848712,0,3,0,2,0,3,0,3,0,3,7,0,0,27,0,3,136,0.14676105832362302,-0.35863060353722487,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5.696100000000005,95.36700000000003,352.046277264,9.23,12.153573582504029,7.312580387012413,5.108033731124181,3.4644102458904205,2.337582394845252,13.739570121618733,8.228255915804102,6.129337076148161,3.9750619184024116,2.927232156019115,0.1,-2.0599999999999996,14.859762109141613,7.278263900862018,3.985594447432794,139.25656859556648,0,3,0,1,0,1,0,2,0,3,5,0,0,22,0,1,110,0.15679857208117906,-0.4789132928177125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2.3845,63.282000000000046,224.1412445,27.69,10.232816560899362,5.50908042879126,3.6126276868059555,2.468265319858569,1.4577305369802607,10.232816560899362,5.50908042879126,3.6126276868059555,2.468265319858569,1.4577305369802607,0.5384615384615384,-0.9000000000000001,13.166225165562913,7.3859192332346355,4.308014195548167,97.32663360879387,0,1,0,1,0,3,0,3,0,1,7,0,0,16,0,3,90,0.16355712241527146,-0.3585356176200837,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,5.592400000000006,111.00900000000004,360.20893013599994,18.46,16.39096418114521,9.540720805705103,6.805961781760373,5.321469513264776,3.9046563640596315,16.39096418114521,9.540720805705103,6.805961781760373,5.321469513264776,3.9046563640596315,0.28,-2.419999999999999,19.344589883260557,8.98471433896691,3.825086519639502,162.32727679141507,0,3,0,1,0,2,0,2,0,3,8,0,0,27,0,2,140,0.14626665904769834,-0.3586493373886648,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1.78436,57.317000000000036,216.089877624,66.03999999999999,9.175025387065398,4.717165504787594,3.1803773049393342,2.2747662691615584,1.425910407564835,9.175025387065398,4.717165504787594,3.1803773049393342,2.2747662691615584,1.425910407564835,0.3333333333333333,-1.88,12.190821529745044,5.869791675803694,2.5760695692350857,94.63330562782781,0,1,0,1,0,4,0,4,0,1,4,0,0,16,0,4,82,0.17609976715253203,-0.3541445891338222,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4.093580000000003,85.12600000000005,279.162314292,33.019999999999996,12.83607135904663,7.237618597147683,5.363694021588034,4.212665874610984,2.7579732968100004,12.83607135904663,7.237618597147683,5.363694021588034,4.212665874610984,2.7579732968100004,0.3157894736842105,-2.11,15.282101252716993,6.561038877442125,2.838769054735067,126.54921703731286,0,2,0,2,0,2,0,2,0,2,5,0,0,21,0,2,108,0.15643698519987134,-0.36522425588816204,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,6.547000000000006,117.63440000000001,395.152143532,52.370000000000005,16.296314119873696,9.781358324780106,6.999184333977483,5.058822299524144,3.622705972407186,16.296314119873696,9.781358324780106,6.999184333977483,5.058822299524144,3.622705972407186,0.07692307692307693,-3.919999999999998,19.39875450542922,9.052844729702276,4.385859607506742,175.0990909184889,0,4,0,2,0,3,0,4,0,4,7,0,0,30,0,4,148,0.26894260075463167,-0.484744942593152,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2.1803600000000003,60.60000000000004,214.110613068,56.81,9.526290120595378,5.129717787977648,3.61242640118406,2.597547942481121,1.5434545732218325,9.526290120595378,5.129717787977648,3.61242640118406,2.597547942481121,1.5434545732218325,0.38461538461538464,-1.8399999999999999,12.230621468926552,5.300685404962496,2.2130258395757934,95.88470251271754,0,1,0,0,0,3,0,3,0,1,4,0,0,16,0,3,82,0.19115946341655543,-0.3815530611352583,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,3.6400000000000023,82.53750000000005,284.14124449999997,35.53,12.575597832477476,6.930531811068569,4.942765212491359,3.6907883937774644,2.4753325764171725,12.575597832477476,6.930531811068569,4.942765212491359,3.6907883937774644,2.4753325764171725,0.2777777777777778,-2.1299999999999994,15.262485731993742,7.0440006085898705,3.4979665542538982,125.06676257099818,0,2,0,2,0,3,0,3,0,2,5,0,0,21,0,3,110,0.3373417726996502,-0.4654175213063554,1,1,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
